Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
117,Body Like A Back Road,Sam Hunt,1788964,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2018-01-19,2018-01-26,0.463,Body Like A Back Road,0.731,165387,0.469,False,https://i.scdn.co/image/b12ffd9b8cb9abf936c1ef1c3c54e33df4f6dd71,1.04e-06,5,0.103,-7.226,1,78,0.0326,98.963,4,0.631
118,iSpy (feat. Lil Yachty),KYLE,1771558,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2018-01-19,2018-01-26,0.378,iSpy (feat. Lil Yachty),0.746,253107,0.653,True,https://i.scdn.co/image/f16a925a9d2ac7f03e1fcbc226b740af06d5d65b,0.0,7,0.229,-6.745,1,76,0.289,75.016,4,0.672
119,Strip That Down,Liam Payne,1765513,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2018-01-19,2018-01-26,0.246,Strip That Down,0.869,204502,0.485,False,https://i.scdn.co/image/978fbc15d3eea96ec902061a305880abdcd0465c,0.0,6,0.0765,-5.595,1,26,0.0545,106.028,4,0.527
120,That's What I Like,Bruno Mars,1758419,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-01-19,2018-01-26,0.013,24K Magic,0.853,206693,0.56,False,https://i.scdn.co/image/63ddbd647a5a4e672da6b6eb29cfc38c985bffca,0.0,1,0.0944,-4.961,1,83,0.0406,134.066,4,0.86
121,The Weekend,SZA,1742265,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,2018-01-19,2018-01-26,0.241,Ctrl,0.487,272187,0.366,True,https://i.scdn.co/image/858107cdf591e0257617a751f331f7bc1debcfca,0.0,8,0.126,-9.405,0,74,0.0531,68.191,5,0.161
122,I Like Me Better,Lauv,1739739,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2018-01-19,2018-01-26,0.535,I Like Me Better,0.752,197437,0.505,False,https://i.scdn.co/image/a027cb3b321afbe699ebed8fbc6cf8bbb4d0f1bb,2.55e-06,9,0.104,-7.621,1,85,0.253,91.97,4,0.419
123,Fake Love,Drake,1728241,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2018-01-19,2018-01-26,0.108,More Life,0.927,210937,0.488,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,9,0.196,-9.433,0,75,0.42,133.987,4,0.605
124,do re mi,blackbear,1726048,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,2018-01-19,2018-01-26,0.00419,digital druglord,0.742,212027,0.599,True,https://i.scdn.co/image/8eea0dd856fda2d20d00ada8d038003621b108ad,1.02e-05,8,0.126,-6.256,1,78,0.0465,110.977,3,0.154
125,Go Legend (& Metro Boomin),Big Sean,1724789,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc,2018-01-19,2018-01-26,0.0167,Double Or Nothing (& Metro Boomin),0.656,268947,0.564,True,https://i.scdn.co/image/fccb18946fd64c9bdcbe9873137e94585b1ced06,1.39e-06,1,0.165,-8.925,0,66,0.0883,150.014,4,0.25
126,Tunnel Vision,Kodak Black,1720324,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2018-01-19,2018-01-26,0.0576,Painting Pictures,0.497,268187,0.489,True,https://i.scdn.co/image/482b2cb28d0f20ad28357429045a5ff5bb6ed42c,9.91e-05,11,0.122,-7.724,0,76,0.294,171.853,4,0.231
127,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1715846,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg,2018-01-19,2018-01-26,0.133,At What Cost,0.728,176702,0.607,True,https://i.scdn.co/image/70d370d4287b37508c2b69aa138eae5d70827e24,0.0,1,0.0864,-8.417,0,73,0.132,129.938,4,0.445
128,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,1704784,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,2018-01-19,2018-01-26,0.00413,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",0.653,202805,0.718,False,https://i.scdn.co/image/ba961e35a786fcb8203334925b822ba0450a7f6b,0.0,3,0.0537,-5.232,0,74,0.213,82.034,4,0.216
129,No Role Modelz,J. Cole,1670716,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2018-01-19,2018-01-26,0.302,2014 Forest Hills Drive,0.696,292987,0.521,True,https://i.scdn.co/image/176606ea8b00ee668e47de155c95a6fc1418bad6,0.0,10,0.0565,-8.465,0,81,0.332,100.0,4,0.458
130,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,1667116,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-19,2018-01-26,0.0157,MIC Drop (feat. Desiigner) [Steve Aoki Remix],0.613,238726,0.842,False,https://i.scdn.co/image/81a03ed1ee4187d826e566e4f43f10cfdbf024ea,0.0,10,0.23,-4.332,0,73,0.219,169.917,4,0.645
131,The Race,Tay-K,1662787,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE,2018-01-19,2018-01-26,0.00266,#SantanaWorld (+),0.766,140000,0.606,True,https://i.scdn.co/image/d59ada57bde5e2227d57351a494dc272cb315146,0.0,9,0.166,-6.064,1,75,0.456,160.223,4,0.352
132,Despacito - Remix,Luis Fonsi,1662674,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2018-01-19,2018-01-26,0.229,Despacito Feat. Justin Bieber (Remix),0.694,228827,0.815,False,https://i.scdn.co/image/b923e1b7bb8130e96a0a50d5935c9d35af2b5a9d,0.0,2,0.0924,-4.328,1,33,0.12,88.931,4,0.813
133,Dubai Shit,Huncho Jack,1658072,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh,2018-01-19,2018-01-26,0.0595,"Huncho Jack, Jack Huncho",0.767,228431,0.529,True,https://i.scdn.co/image/7f7752d5f3b82c988cd7ad0a57bf413fc9f46d15,0.0,5,0.089,-4.421,0,71,0.0495,138.076,4,0.247
134,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1650425,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2018-01-19,2018-01-26,0.0552,Grateful,0.609,288600,0.668,True,https://i.scdn.co/image/f26e40fe6fd640f3106487566233e0f364b9dcb7,0.0,7,0.167,-4.284,1,77,0.0367,80.924,4,0.811
135,Come Alive,Hugh Jackman,1647735,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g,2018-01-19,2018-01-26,0.00558,The Greatest Showman (Original Motion Picture Soundtrack),0.702,225933,0.77,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.000802,7,0.211,-9.411,1,78,0.128,118.034,4,0.235
136,Dusk Till Dawn - Radio Edit,ZAYN,1645271,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018-01-19,2018-01-26,0.101,Dusk Till Dawn (Radio Edit),0.258,239000,0.437,False,https://i.scdn.co/image/492de7f87c8a94d7af46a332eb3688a41f1e0b0d,1.27e-06,11,0.106,-6.593,0,83,0.039,180.043,4,0.0967
137,Love Scars,Trippie Redd,1637513,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z,2018-01-19,2018-01-26,0.000404,A Love Letter To You,0.659,143969,0.614,True,https://i.scdn.co/image/32b7711db3ac1d777682faba248f3471abaa7519,0.0,9,0.123,-7.32,0,77,0.0541,119.405,4,0.26
138,Plain Jane REMIX,A$AP Ferg,1637027,https://open.spotify.com/track/2YzmfPLqUx5CJOaw5ThsBV,2018-01-19,2018-01-26,0.0588,Plain Jane REMIX,0.791,202636,0.839,True,https://i.scdn.co/image/2bfb2fcb95e2acb79f6931d91053168ae8f62383,6.26e-05,11,0.259,-4.284,1,69,0.266,170.113,4,0.383
139,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,1625578,https://open.spotify.com/track/7HdZY9UJTylIiNcSDFyUDc,2018-01-19,2018-01-26,0.229,Miss You (with Major Lazer & Tory Lanez),0.751,186231,0.658,False,https://i.scdn.co/image/655723fb3de4609de95c1b2140a1ddbac69a698c,0.00222,1,0.0958,-4.578,1,70,0.0956,100.005,4,0.496
140,KOODA,6ix9ine,1618129,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o,2018-01-19,2018-01-26,0.157,KOODA,0.888,142582,0.65,True,https://i.scdn.co/image/4dacf41a44de0d3e6e5d061b1d59587c3accd3e6,0.0,1,0.225,-4.497,1,60,0.334,91.222,4,0.173
141,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1617747,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,2018-01-19,2018-01-26,0.0265,DAMN.,0.658,227360,0.535,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,9,0.2,-8.983,0,74,0.0573,110.684,4,0.419
142,From Now On,Hugh Jackman,1605702,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO,2018-01-19,2018-01-26,0.00483,The Greatest Showman (Original Motion Picture Soundtrack),0.516,349560,0.518,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.00895,4,0.585,-10.383,1,78,0.04,108.027,4,0.0834
143,Pills & Automobiles,Chris Brown,1585751,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5,2018-01-19,2018-01-26,0.119,Heartbreak on a Full Moon,0.82,293435,0.696,True,https://i.scdn.co/image/2d30383f8061087e0377a8fd737e81f915057736,0.0,7,0.232,-4.918,0,63,0.182,144.981,4,0.617
144,Mi Gente,J Balvin,1580818,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2018-01-19,2018-01-26,0.0148,Mi Gente,0.543,189440,0.677,False,https://i.scdn.co/image/d7568e93704a1bb56e863a6e3a186308ce166c60,6.21e-06,11,0.13,-4.915,0,26,0.0993,103.809,4,0.294
145,She Loves Control,Camila Cabello,1575611,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy,2018-01-19,2018-01-26,0.166,Camila,0.65,177160,0.758,False,https://i.scdn.co/image/ac7215afbceb58c8a7f3713eaf9d00ff3d959779,0.0,2,0.0889,-4.02,1,74,0.116,94.9,4,0.663
146,T-Shirt,Migos,1569951,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2018-01-19,2018-01-26,0.242,Culture,0.865,242407,0.687,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,0.0,10,0.158,-3.744,0,74,0.217,139.023,4,0.486
147,When It Rains It Pours,Luke Combs,1568450,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,2018-01-19,2018-01-26,0.013,This One's for You,0.551,240760,0.801,False,https://i.scdn.co/image/5c0ada5a112a83c0673bb4c368dbc14cbcb869ee,6.03e-06,6,0.265,-5.069,1,76,0.0303,128.027,4,0.625
148,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,1553069,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-01-19,2018-01-26,0.0188,"For You (Fifty Shades Freed) [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",0.483,244293,0.799,False,https://i.scdn.co/image/f74cbd82140afe2ac5bded5b08518b4025743519,0.0,2,0.226,-4.567,0,22,0.0366,112.946,4,0.171
149,wokeuplikethis*,Playboi Carti,1552067,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,2018-01-19,2018-01-26,0.0138,Playboi Carti,0.785,235535,0.62,True,https://i.scdn.co/image/e5b4319de870de7b1c6837de4725cea1a98b90ec,0.0,8,0.15,-6.668,1,75,0.254,78.476,4,0.478
150,Portland,Drake,1550313,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2018-01-19,2018-01-26,0.0143,More Life,0.924,236615,0.444,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,1,0.26,-8.227,1,75,0.243,136.088,4,0.314
151,Look What You Made Me Do,Taylor Swift,1531604,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,2018-01-19,2018-01-26,0.204,reputation,0.766,211853,0.709,False,https://i.scdn.co/image/39cb05d373ddb356dd8f5357810ab35fdec9f6e1,1.41e-05,9,0.126,-6.471,0,21,0.123,128.07,4,0.506
152,One Dance,Drake,1510451,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2018-01-19,2018-01-26,0.00784,Views,0.791,173987,0.619,False,https://i.scdn.co/image/b48b1b7e56f424818f2e8df537c3b692740f100b,0.00423,1,0.351,-5.886,1,28,0.0532,103.989,4,0.371
153,Closer,The Chainsmokers,1509558,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-01-19,2018-01-26,0.414,Closer,0.748,244960,0.524,False,https://i.scdn.co/image/2e244b9284d317b2019bb9fd44d9a086210d4974,0.0,8,0.111,-5.599,1,85,0.0338,95.01,4,0.661
154,Lust,Lil Skies,1509211,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,2018-01-19,2018-01-26,0.138,Life of a Dark Rose,0.718,156000,0.767,True,https://i.scdn.co/image/e5eea949b07222706328ba45f8fa495e0cac94ef,0.0,9,0.114,-5.641,1,82,0.166,160.084,4,0.519
155,Issues,Julia Michaels,1509158,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0,2018-01-19,2018-01-26,0.401,Nervous System,0.728,176320,0.415,False,https://i.scdn.co/image/91efdfe9321af7589d8c01f2e382cbce349ea372,0.0,8,0.0616,-6.852,1,74,0.0639,114.145,4,0.455
156,Greatest Love Story,LANCO,1505270,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK,2018-01-19,2018-01-26,0.401,Hallelujah Nights,0.671,222573,0.617,False,https://i.scdn.co/image/29708ea42674dab9c915056c3bf82188092cc8d8,0.0,10,0.119,-8.72,1,73,0.0561,147.986,4,0.62
157,Unforgettable,Thomas Rhett,1504272,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,2018-01-19,2018-01-26,0.032,Life Changes,0.663,157080,0.738,False,https://i.scdn.co/image/91302a72b1f5e845c4ad878cbbc0a22062d72441,0.000225,7,0.0856,-5.48,1,72,0.0303,130.02,4,0.825
158,La Modelo,Lean Trap,1503662,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf,2018-01-19,2018-01-26,0.236,Trap Reco 3,0.822,248036,0.743,True,https://i.scdn.co/image/b5f4c8e03b8c82f25b8657560eb47dbbdd12638e,0.0346,1,0.124,-2.152,1,0,0.0449,98.049,4,0.744
159,PRBLMS,6LACK,1503235,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt,2018-01-19,2018-01-26,0.0307,FREE 6LACK,0.417,246773,0.58,True,https://i.scdn.co/image/9dce9e7b8358ba80c102fc31a9c8bb7d119a0936,1.45e-06,9,0.179,-4.574,1,75,0.207,68.58,5,0.139
160,Don't,Bryson Tiller,1501241,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2018-01-19,2018-01-26,0.222,T R A P S O U L,0.765,198293,0.356,True,https://i.scdn.co/image/1cf60549eeb679705e13c528cfde5e8f6925ec8e,0.0,11,0.0963,-5.556,0,77,0.196,97.001,4,0.19
161,Sucker for You,Matt Terry,1495439,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z,2018-01-19,2018-01-26,0.218,Trouble,0.874,203813,0.649,False,https://i.scdn.co/image/e8f20024712ef290ad4848a9a92280e26fe5016f,0.0,0,0.337,-4.385,1,58,0.0833,95.004,4,0.712
162,Exchange,Bryson Tiller,1491425,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2018-01-19,2018-01-26,0.108,T R A P S O U L,0.53,194613,0.433,True,https://i.scdn.co/image/1cf60549eeb679705e13c528cfde5e8f6925ec8e,0.0,6,0.135,-10.598,1,79,0.185,160.14,4,0.274
163,Heaven,Kane Brown,1482561,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,2018-01-19,2018-01-26,0.263,Kane Brown (Deluxe Edition),0.677,179507,0.556,False,https://i.scdn.co/image/e60f5a73fb984a6af3a117fdab0bf47d1c518bd9,0.0,9,0.105,-6.544,1,78,0.0306,80.009,4,0.521
164,Die For You,The Weeknd,1479123,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2018-01-19,2018-01-26,0.111,Starboy,0.586,260253,0.525,False,https://i.scdn.co/image/95820482c78fe1d7513d0adbca758764a0fb75b4,0.0,1,0.134,-7.163,0,66,0.0615,133.629,4,0.508
165,Poles 1469,Trippie Redd,1477632,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk,2018-01-19,2018-01-26,0.235,A Love Letter To You,0.741,149576,0.761,True,https://i.scdn.co/image/32b7711db3ac1d777682faba248f3471abaa7519,0.0,4,0.119,-3.871,0,75,0.0512,81.543,4,0.217
166,In Case You Didn't Know,Brett Young,1464944,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,2018-01-19,2018-01-26,0.386,Brett Young,0.607,224853,0.536,False,https://i.scdn.co/image/22387ed13918faed45c1600c31d5d3adf8a50b6a,0.0,10,0.102,-7.306,1,76,0.0305,147.986,4,0.434
167,20 Min,Lil Uzi Vert,1463965,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,2018-01-19,2018-01-26,0.109,Luv Is Rage 2 (Deluxe),0.773,220587,0.75,True,https://i.scdn.co/image/ead73f726959b82d78c41d28ca41edfef92b1c87,0.0,8,0.174,-4.009,0,73,0.117,123.426,4,0.783
168,Something Just Like This,The Chainsmokers,1461530,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-01-19,2018-01-26,0.0498,Memories...Do Not Open,0.617,247160,0.635,False,https://i.scdn.co/image/ec1d389f4b448463b81513c0c5d5e1f6c34faa63,1.44e-05,11,0.164,-6.769,0,82,0.0317,103.019,4,0.446
169,Yours,Russell Dickerson,1449201,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF,2018-01-19,2018-01-26,0.119,Yours,0.555,216960,0.722,False,https://i.scdn.co/image/042536d4b95d8345dcff50983f2ec298c519399c,0.0,11,0.0861,-6.005,1,73,0.034,134.058,4,0.559
170,Icon,Jaden Smith,1444234,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b,2018-01-19,2018-01-26,0.222,SYRE,0.786,220996,0.82,True,https://i.scdn.co/image/a4a58c36408465b655c56a8dabcf3d3ad37b0f2a,0.0,9,0.575,-5.093,0,78,0.232,119.982,4,0.49
171,Tightrope,Michelle Williams,1432771,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa,2018-01-19,2018-01-26,0.3,The Greatest Showman (Original Motion Picture Soundtrack),0.351,234360,0.331,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,9.14e-06,9,0.0919,-10.316,1,76,0.0382,161.564,3,0.191
172,Look At Me!,XXXTENTACION,1431869,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2018-01-19,2018-01-26,0.259,Revenge,0.763,126346,0.726,True,https://i.scdn.co/image/ce0d627fb1b333c25b956e876c3b7eb158872413,0.0,1,0.0976,-6.405,1,77,0.282,139.059,4,0.349
173,...Ready For It?,Taylor Swift,1431194,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,2018-01-19,2018-01-26,0.0527,reputation,0.613,208187,0.764,False,https://i.scdn.co/image/790a5152a158b8088b7e7fd5730c450d07c3fc49,0.0,2,0.197,-6.509,1,74,0.136,160.015,4,0.417
174,Caroline,Aminé,1427052,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx,2018-01-19,2018-01-26,0.17,Good For You,0.941,209640,0.335,True,https://i.scdn.co/image/aa6ba8faab505ef500fcef0f443941578b62e84d,0.0,5,0.262,-10.179,0,76,0.505,120.041,4,0.707
175,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1420824,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,2018-01-19,2018-01-26,0.435,So Far Away (feat. Jamie Scott & Romy Dya),0.526,183637,0.52,False,https://i.scdn.co/image/6f8b0da9c6b6d6f068dbb410812651c71b3d0550,0.0,6,0.197,-7.985,0,76,0.0569,149.119,4,0.13
176,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,1419304,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm,2018-01-19,2018-01-26,0.68,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) [Remix],0.749,268864,0.671,True,https://i.scdn.co/image/889fe8c712ff80728385e06ef58137e449f9cefb,0.0,6,0.167,-5.151,1,65,0.0599,81.994,4,0.756
177,'Till I Collapse,Eminem,1407116,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,2018-01-19,2018-01-26,0.0748,The Eminem Show,0.551,297893,0.851,True,https://i.scdn.co/image/e354fc4a159fe2de100dd147a825cd60996901c0,0.0,1,0.0784,-3.277,1,23,0.197,171.411,4,0.1
178,Starboy,The Weeknd,1405718,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2018-01-19,2018-01-26,0.165,Starboy,0.681,230453,0.594,True,https://i.scdn.co/image/4816c45ce6ef1e45df6a84784d2123595f787182,3.49e-06,7,0.134,-7.028,1,25,0.282,186.054,4,0.535
179,Heartache On The Dance Floor,Jon Pardi,1399255,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD,2018-01-19,2018-01-26,0.0617,California Sunrise,0.594,205200,0.824,False,https://i.scdn.co/image/d4f0f0b83444822d2ebcd95b7e11caec8d2232d1,0.0,9,0.0861,-4.252,1,73,0.0458,116.005,4,0.671
180,Myself,NAV,1398228,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN,2018-01-19,2018-01-26,0.664,NAV,0.654,226040,0.393,True,https://i.scdn.co/image/03fbefa3eb94cc1b150ffb093a92d45aeb230adc,0.0,5,0.114,-7.621,0,74,0.284,159.741,4,0.105
181,X (feat. Future),21 Savage,1397926,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2018-01-19,2018-01-26,0.373,Savage Mode,0.835,258880,0.413,True,https://i.scdn.co/image/dda15fbed5486d5e7399ae46a6963ab94bc9d3f0,0.00133,1,0.101,-9.81,1,75,0.396,149.004,4,0.111
182,Broccoli (feat. Lil Yachty),DRAM,1390303,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2018-01-19,2018-01-26,0.236,Big Baby DRAM,0.886,225205,0.525,True,https://i.scdn.co/image/fef5f97d2ba8286606de081d6c9608301a30b072,0.0,8,0.057,-7.39,1,71,0.131,145.99,4,0.708
183,Lemon - Edit,N.E.R.D,1388336,https://open.spotify.com/track/2LKlHBPHxLG5ArAXfF148n,2018-01-19,2018-01-26,0.000881,Lemon (Edit),0.805,146907,0.71,True,https://i.scdn.co/image/8bc57dccec0e3b1114fe99416b8115cb9858c203,2.64e-05,1,0.358,-6.642,1,63,0.309,190.044,4,0.147
184,Slow Hands,Niall Horan,1388045,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2018-01-19,2018-01-26,0.0129,Flicker (Deluxe),0.734,188174,0.418,False,https://i.scdn.co/image/3401a6eb0ca3c13af98c1947295a2deefcd5a056,0.0,0,0.0579,-6.678,1,21,0.0425,85.909,4,0.868
185,Lemon,N.E.R.D,1383019,https://open.spotify.com/track/4PpuH4mxL0rD35mOWaLoKS,2018-01-19,2018-01-26,0.00214,NO ONE EVER REALLY DIES,0.916,219707,0.727,True,https://i.scdn.co/image/a6e768f9e44d0a0d92155169189924d2e926a5d5,0.000145,1,0.118,-6.556,1,69,0.0861,94.997,4,0.201
186,EL BAÑO,Enrique Iglesias,1381936,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-19,2018-01-26,0.132,EL BAÑO,0.719,228139,0.842,False,https://i.scdn.co/image/f5626a4a5ec04867627ae3dc9c55821e9c9a6a47,0.0,6,0.105,-3.562,0,74,0.0383,90.017,4,0.534
187,Criminal,Natti Natasha,1375521,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2018-01-19,2018-01-26,0.03,Criminal,0.814,232550,0.813,False,https://i.scdn.co/image/4396c298983a55ef691754decc5a15b94ea96c65,9.33e-05,2,0.255,-3.023,0,82,0.0561,79.997,4,0.839
188,Se Preparó,Ozuna,1374344,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2018-01-19,2018-01-26,0.222,Odisea,0.739,188080,0.821,False,https://i.scdn.co/image/1f5a91a2b0f61bd75e9246f7c407873568ed06a2,9.6e-06,1,0.311,-4.233,1,79,0.0852,171.077,4,0.693
189,Praying,Kesha,1373727,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,2018-01-19,2018-01-26,0.491,Rainbow,0.576,230267,0.39,False,https://i.scdn.co/image/82645f23725ec1a1c4ed9e4ce87e1290e6bae085,0.0,10,0.111,-7.202,1,74,0.0297,73.433,4,0.319
190,No Option,Post Malone,1369940,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI,2018-01-19,2018-01-26,0.0757,Stoney (Deluxe),0.575,179827,0.734,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,2,0.241,-4.949,1,75,0.057,83.986,4,0.494
191,Money Longer,Lil Uzi Vert,1369576,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,2018-01-19,2018-01-26,0.0541,Lil Uzi Vert Vs. The World,0.795,198944,0.568,True,https://i.scdn.co/image/a1fe6524bf989f8ed488d73633d939f360a42d4a,0.0,5,0.108,-7.817,0,77,0.142,136.173,4,0.478
192,Saved,Khalid,1356140,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,2018-01-19,2018-01-26,0.189,American Teen,0.739,206533,0.448,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,0.0,10,0.118,-10.28,0,78,0.138,81.044,4,0.553
193,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,1354596,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2018-01-19,2018-01-26,0.0329,Grateful,0.671,204173,0.672,True,https://i.scdn.co/image/f26e40fe6fd640f3106487566233e0f364b9dcb7,0.0,0,0.118,-3.094,0,77,0.0688,97.98,4,0.632
194,There's Nothing Holdin' Me Back,Shawn Mendes,1351812,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2018-01-19,2018-01-26,0.381,Illuminate (Deluxe),0.857,199440,0.8,False,https://i.scdn.co/image/a722bc756928bcb05e3882bef445d483a941720b,0.0,2,0.0913,-4.035,1,31,0.0583,121.996,4,0.966
195,All On Me,Devin Dawson,1347532,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o,2018-01-19,2018-01-26,0.14,Dark Horse,0.634,224627,0.668,False,https://i.scdn.co/image/d912a4cac134a680dd9d995cb23e15f7ae2aecba,0.0,5,0.216,-5.488,1,70,0.0291,80.989,4,0.635
196,Best Part,H.E.R.,1333092,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-01-19,2018-01-26,0.795,H.E.R.,0.473,209400,0.371,False,https://i.scdn.co/image/4dd269a764e56df17021cdd4874b78b0cedb0079,0.0,4,0.109,-10.219,0,79,0.0405,75.208,4,0.413
